candidateId,candidateName,pac,party,type,state,donations
N00001489,Pat Toomey,DLA Piper,R,sen,PA,1000
N00001489,Pat Toomey,DRS Technologies,R,sen,PA,2500
N00001489,Pat Toomey,DTE Energy,R,sen,PA,2500
N00001489,Pat Toomey,Daiichi Sankyo Inc,R,sen,PA,2000
N00001489,Pat Toomey,Dallas Entrepreneur PAC,R,sen,PA,5000
N00001489,Pat Toomey,Dan Coats for Indiana,R,sen,PA,2000
N00001489,Pat Toomey,David McIntosh for Indiana,R,sen,PA,2500
N00001489,Pat Toomey,Defending America's Values Everywhere,R,sen,PA,4000
N00001489,Pat Toomey,Deloitte LLP,R,sen,PA,5000
N00001489,Pat Toomey,Delta Air Lines,R,sen,PA,5000
N00001489,Pat Toomey,Delta Dental Plans Assn,R,sen,PA,2000
N00001489,Pat Toomey,Democratic Senatorial Campaign Cmte,R,sen,PA,5573540
N00001489,Pat Toomey,Direct Marketing Assn,R,sen,PA,2500
N00001489,Pat Toomey,Discover Financial Services,R,sen,PA,2500
N00001489,Pat Toomey,Doctors' Co,R,sen,PA,1000
N00001489,Pat Toomey,Dollar Bank,R,sen,PA,4500
N00001489,Pat Toomey,Dominion Resources,R,sen,PA,2000
N00001489,Pat Toomey,Duke Energy,R,sen,PA,1000
N00001489,Pat Toomey,ESOP Assn,R,sen,PA,1500
N00001489,Pat Toomey,EVOC Regulatory Services,R,sen,PA,10000
N00001489,Pat Toomey,Eagle Forum,R,sen,PA,3000
N00001489,Pat Toomey,Eagle PAC,R,sen,PA,5000
N00001489,Pat Toomey,Eat 'n Park Restaurants,R,sen,PA,3000
N00001489,Pat Toomey,Ecolab Inc,R,sen,PA,5000
N00001489,Pat Toomey,Edison Electric Institute,R,sen,PA,5000
N00001489,Pat Toomey,Education Management Corp,R,sen,PA,1000
N00001489,Pat Toomey,Edward Jones,R,sen,PA,3500
N00001489,Pat Toomey,Edwards Lifesciences,R,sen,PA,2000
N00001489,Pat Toomey,Electronic Transactions Assn,R,sen,PA,1500
N00001489,Pat Toomey,Elekta Holdings Us Inc Political Action Committee,R,sen,PA,2000
N00001489,Pat Toomey,Eli Lilly & Co,R,sen,PA,1000
N00001489,Pat Toomey,Emergency Medicine Physicians Inc,R,sen,PA,1000
N00001489,Pat Toomey,Emerson Electric,R,sen,PA,5000
N00001489,Pat Toomey,Employee-Owned S Corporations of America,R,sen,PA,1000
N00001489,Pat Toomey,End Citizens United,R,sen,PA,1908259
N00001489,Pat Toomey,Energy Transfer Partners,R,sen,PA,5000
N00001489,Pat Toomey,Entergy Corp,R,sen,PA,2000
N00001489,Pat Toomey,Enterprise Rent-A-Car,R,sen,PA,4000
N00001489,Pat Toomey,Environment America Action Fund,R,sen,PA,64676
N00001489,Pat Toomey,Environmental Defense Action Fund,R,sen,PA,712564
N00001489,Pat Toomey,Equifax Inc,R,sen,PA,1000
N00001489,Pat Toomey,Equipment Leasing & Finance Assn,R,sen,PA,5000
N00001489,Pat Toomey,Ernst & Young,R,sen,PA,1000
N00001489,Pat Toomey,Experian,R,sen,PA,3500
N00001489,Pat Toomey,Express Scripts,R,sen,PA,7500
N00001489,Pat Toomey,Express Services Inc,R,sen,PA,4000
N00001489,Pat Toomey,Exxon Mobil,R,sen,PA,2000
N00001489,Pat Toomey,Facebook Inc,R,sen,PA,1000
N00001489,Pat Toomey,Fair Share Action,R,sen,PA,8088
N00001489,Pat Toomey,Family PAC,R,sen,PA,4000
N00001489,Pat Toomey,Farmers Group,R,sen,PA,2500
N00001489,Pat Toomey,FedEx Express,R,sen,PA,1500
N00001489,Pat Toomey,Federation of American Hospitals,R,sen,PA,1000
N00001489,Pat Toomey,Fifth Third Bancorp,R,sen,PA,2000
N00001489,Pat Toomey,Financial Planning Assn,R,sen,PA,2500
N00001489,Pat Toomey,Financial Services Institute,R,sen,PA,5000
N00001489,Pat Toomey,Fireman's Fund Insurance,R,sen,PA,1000
N00001489,Pat Toomey,First American Financial Corp,R,sen,PA,500
N00001489,Pat Toomey,First Command Financial Planning,R,sen,PA,4000
N00001489,Pat Toomey,First Commonwealth Financial,R,sen,PA,1000
N00001489,Pat Toomey,First Data Corp,R,sen,PA,1500
N00001489,Pat Toomey,First Niagara Bank,R,sen,PA,2000
N00001489,Pat Toomey,Flagstar Bank,R,sen,PA,1000
N00001489,Pat Toomey,Florida Congressional Cmte,R,sen,PA,1000
N00001489,Pat Toomey,Flowers Foods,R,sen,PA,5000
N00001489,Pat Toomey,Fluor Corp,R,sen,PA,2500
N00001489,Pat Toomey,Food Marketing Institute,R,sen,PA,3500
N00001489,Pat Toomey,For Our Future,R,sen,PA,279892
N00001489,Pat Toomey,Forging Industry Assn,R,sen,PA,2000
N00001489,Pat Toomey,Foxx PAC,R,sen,PA,2500
N00001489,Pat Toomey,Franklin Square Capital Partners,R,sen,PA,10000
N00001489,Pat Toomey,Freeport-McMoRan Copper & Gold,R,sen,PA,5000
N00001489,Pat Toomey,Friends of Israel,R,sen,PA,5000
N00001489,Pat Toomey,Friends of Snowmobiling,R,sen,PA,500
N00001489,Pat Toomey,Full House PAC,R,sen,PA,2300
N00001489,Pat Toomey,Fund for America's Future,R,sen,PA,10000
N00001489,Pat Toomey,Fund for American Exceptionalism,R,sen,PA,5000
N00001489,Pat Toomey,Fund for a Conservative Future,R,sen,PA,5000
N00001489,Pat Toomey,GDF Suez Energy North America,R,sen,PA,2000
N00001489,Pat Toomey,Gavilon Agriculture Investment,R,sen,PA,2000
N00001489,Pat Toomey,Genentech Inc,R,sen,PA,2500
N00001489,Pat Toomey,General Electric,R,sen,PA,4500
N00001489,Pat Toomey,General Motors,R,sen,PA,10000
N00001489,Pat Toomey,Generic Pharmaceutical Assn,R,sen,PA,1000
N00001489,Pat Toomey,Genesee & Wyoming,R,sen,PA,1000
N00001489,Pat Toomey,Gentex Corp,R,sen,PA,1000
N00001489,Pat Toomey,GlaxoSmithKline,R,sen,PA,1500
N00001489,Pat Toomey,Goldman Sachs,R,sen,PA,1000
N00001489,Pat Toomey,Google Inc,R,sen,PA,2000
N00001489,Pat Toomey,Grant Thornton LLP,R,sen,PA,1000
N00001489,Pat Toomey,Greater Tomorrow PAC,R,sen,PA,2700
N00001489,Pat Toomey,Greenberg Traurig LLP,R,sen,PA,1000
N00001489,Pat Toomey,Guardian Life Insurance,R,sen,PA,4000
N00001489,Pat Toomey,Gulf Coast Bank & Trust,R,sen,PA,2000
N00001489,Pat Toomey,Guthrie for Congress,R,sen,PA,1000
N00001489,Pat Toomey,H&R Block,R,sen,PA,1500
N00001489,Pat Toomey,HOLD THE SENATE 2016                              ,R,sen,PA,1133
N00001489,Pat Toomey,HSBC North America,R,sen,PA,1000
N00001489,Pat Toomey,Hall,R,sen,PA,2000
N00001489,Pat Toomey,Halliburton Co,R,sen,PA,5000
N00001489,Pat Toomey,Hallmark Cards,R,sen,PA,5000
N00001489,Pat Toomey,Hardwood Federation,R,sen,PA,2000
N00001489,Pat Toomey,Having Unwavering Resolve And Determination,R,sen,PA,2500
N00001489,Pat Toomey,HealthSouth Corp,R,sen,PA,3000
N00001489,Pat Toomey,Healthcare Distribution Management Assn,R,sen,PA,5000
N00001489,Pat Toomey,Heating A/C & Refrigeration Distributors Intl,R,sen,PA,3500
N00001489,Pat Toomey,Hershey Co,R,sen,PA,2000
N00001489,Pat Toomey,Hexcel Corp,R,sen,PA,1000
N00001489,Pat Toomey,Holland & Knight,R,sen,PA,3500
N00001489,Pat Toomey,HollyFrontier Corp,R,sen,PA,2000
N00001489,Pat Toomey,Home Depot,R,sen,PA,7000
N00001489,Pat Toomey,Home School Legal Defense Assn,R,sen,PA,1000
N00001489,Pat Toomey,Honeywell International,R,sen,PA,2000
N00001489,Pat Toomey,Humane Society Legislative Fund,R,sen,PA,5000
N00001489,Pat Toomey,Huntington Bancshares,R,sen,PA,2500
N00001489,Pat Toomey,Husch Blackwell LLP,R,sen,PA,2000
N00001489,Pat Toomey,ITC Holdings,R,sen,PA,2500
N00001489,Pat Toomey,ITG Holdings,R,sen,PA,3500
N00001489,Pat Toomey,Iberia Bank,R,sen,PA,1000
N00001489,Pat Toomey,Indep Insurance Agents & Brokers/America,R,sen,PA,500
N00001489,Pat Toomey,Independence USA PAC,R,sen,PA,5925590
N00001489,Pat Toomey,Independent Community Bankers of America,R,sen,PA,5000
N00001489,Pat Toomey,Independent Electrical Contractors,R,sen,PA,2500
N00001489,Pat Toomey,Independent Petroleum Assn of America,R,sen,PA,5000
N00001489,Pat Toomey,Ingram Barge Co,R,sen,PA,3165
N00001489,Pat Toomey,Insured Retirement Institute,R,sen,PA,7700
N00001489,Pat Toomey,Intel Corp,R,sen,PA,10000
N00001489,Pat Toomey,InterDigital Inc,R,sen,PA,5000
N00001489,Pat Toomey,International Bank of Commerce,R,sen,PA,5000
N00001489,Pat Toomey,International Dairy Foods Assn,R,sen,PA,2500
N00001489,Pat Toomey,International Franchise Assn,R,sen,PA,5000
N00001489,Pat Toomey,International Paper,R,sen,PA,5000
N00001489,Pat Toomey,International Securities Exchange,R,sen,PA,1000
N00001489,Pat Toomey,International Warehouse Logistics Assn,R,sen,PA,5000
N00001489,Pat Toomey,Interstate Natural Gas Assn of America,R,sen,PA,1250
N00001489,Pat Toomey,Intl Assn Amusement Parks & Attractions,R,sen,PA,1000
N00001489,Pat Toomey,Intl Foodservice Distributors Assn,R,sen,PA,7500
N00001489,Pat Toomey,Intl Premium Cigar & Pipe Retailers Assn,R,sen,PA,1000
N00001489,Pat Toomey,Intuit Inc,R,sen,PA,2500
N00001489,Pat Toomey,Investment Adviser Assn,R,sen,PA,1000
N00001489,Pat Toomey,Iron Mountain Inc,R,sen,PA,1500
N00001489,Pat Toomey,JCM Properties,R,sen,PA,2000
N00001489,Pat Toomey,JPMorgan Chase & Co,R,sen,PA,4000
N00001489,Pat Toomey,Jackson National Life Insurance,R,sen,PA,1000
N00001489,Pat Toomey,Jetblue Airways,R,sen,PA,1000
N00001489,Pat Toomey,Jewish Community PAC of Pittsburgh,R,sen,PA,2500
N00001489,Pat Toomey,Jobs,R,sen,PA,15000
N00001489,Pat Toomey,John Bolton PAC,R,sen,PA,5000
N00001489,Pat Toomey,Johnson & Johnson,R,sen,PA,2000
N00001489,Pat Toomey,Justice Opportunity Strength Honor PAC,R,sen,PA,2700
N00001489,Pat Toomey,K&L Gates,R,sen,PA,2000
N00001489,Pat Toomey,KBR Inc,R,sen,PA,1000
N00001489,Pat Toomey,KPMG LLP,R,sen,PA,3500
N00001489,Pat Toomey,Keeping America Resilient PAC,R,sen,PA,2700
N00001489,Pat Toomey,Kellogg Co,R,sen,PA,2000
N00001489,Pat Toomey,KeyCorp,R,sen,PA,2500
N00001489,Pat Toomey,Keystone Alliance,R,sen,PA,7500
N00001489,Pat Toomey,Keystone Leadership PAC,R,sen,PA,2700
N00001489,Pat Toomey,Kilpatrick Townsend,R,sen,PA,1000
N00001489,Pat Toomey,Kindred Healthcare,R,sen,PA,3500
N00001489,Pat Toomey,King & Spalding,R,sen,PA,1500
N00001489,Pat Toomey,Kirby Corp,R,sen,PA,1000
N00001489,Pat Toomey,Koch Industries,R,sen,PA,2000
N00001489,Pat Toomey,Kraft Foods Group,R,sen,PA,2000
N00001489,Pat Toomey,Kroger Co,R,sen,PA,1000
N00001489,Pat Toomey,LPL Financial,R,sen,PA,2500
N00001489,Pat Toomey,Laboratory Corp of America,R,sen,PA,2000
N00001489,Pat Toomey,Lancaster General Health,R,sen,PA,500
N00001489,Pat Toomey,Lank PAC,R,sen,PA,5000
N00001489,Pat Toomey,Las Vegas Sands,R,sen,PA,5000
N00001489,Pat Toomey,Lead Encourage Elect PAC,R,sen,PA,3000
N00001489,Pat Toomey,Leaders Only Unite PAC,R,sen,PA,2000
N00001489,Pat Toomey,League of Conservation Voters,R,sen,PA,1427674
N00001489,Pat Toomey,Lehigh Hanson,R,sen,PA,5500
N00001489,Pat Toomey,Liberty Mutual Insurance,R,sen,PA,1000
N00001489,Pat Toomey,Lincoln National Corp,R,sen,PA,3000
N00001489,Pat Toomey,Linde North America,R,sen,PA,1000
N00001489,Pat Toomey,Lockheed Martin,R,sen,PA,4000
N00001489,Pat Toomey,Log Cabin Republicans,R,sen,PA,500
N00001489,Pat Toomey,Louisiana-Pacific Corp,R,sen,PA,1000
N00001489,Pat Toomey,Lowe's Companies,R,sen,PA,5000
N00001489,Pat Toomey,MAJORITY FORWARD                                  ,R,sen,PA,2493111
N00001489,Pat Toomey,Majority Cmte PAC,R,sen,PA,5000
N00001489,Pat Toomey,Majority PAC,R,sen,PA,15389673
N00001489,Pat Toomey,Manufactured Housing Institute,R,sen,PA,2000
N00001489,Pat Toomey,Manufacturer & Business Assn,R,sen,PA,1000
N00001489,Pat Toomey,Manufacturers & Traders Trust Co,R,sen,PA,2000
N00001489,Pat Toomey,Marathon Oil,R,sen,PA,5000
N00001489,Pat Toomey,Marathon Petroleum,R,sen,PA,3000
N00001489,Pat Toomey,Marino for Congress,R,sen,PA,2000
N00001489,Pat Toomey,Marriott International,R,sen,PA,1000
N00001489,Pat Toomey,Marsh & McLennan,R,sen,PA,2000
N00001489,Pat Toomey,Maryland & Virginia Milk Producers Co-op,R,sen,PA,1000
N00001489,Pat Toomey,Maryland Assn for Concerned Citizens,R,sen,PA,1000
N00001489,Pat Toomey,Mastercard Inc,R,sen,PA,1000
N00001489,Pat Toomey,Maverick PAC,R,sen,PA,5000
N00001489,Pat Toomey,Maynard,R,sen,PA,1000
N00001489,Pat Toomey,McDonald's Corp,R,sen,PA,2500
N00001489,Pat Toomey,McGraw-Hill Companies,R,sen,PA,4000
N00001489,Pat Toomey,McGuireWoods LLP,R,sen,PA,4000
N00001489,Pat Toomey,McKesson Corp,R,sen,PA,5000
N00001489,Pat Toomey,Medical Device Manufacturers Assn,R,sen,PA,3000
N00001489,Pat Toomey,Medtronic Inc,R,sen,PA,4000
N00001489,Pat Toomey,Merck & Co,R,sen,PA,2500
N00001489,Pat Toomey,Microsoft Corp,R,sen,PA,2500
N00001489,Pat Toomey,Molina Healthcare,R,sen,PA,1500
N00001489,Pat Toomey,MoneyGram International,R,sen,PA,1000
N00001489,Pat Toomey,Monroe Energy,R,sen,PA,2000
N00001489,Pat Toomey,Mortgage Guaranty Insurance Corporation,R,sen,PA,1000
N00001489,Pat Toomey,Motorola Solutions,R,sen,PA,2500
N00001489,Pat Toomey,Moveon.org,R,sen,PA,1750
N00001489,Pat Toomey,Murray Energy,R,sen,PA,5000
N00001489,Pat Toomey,Mutual of Omaha,R,sen,PA,6000
N00001489,Pat Toomey,NAIOP Commercial Real Estate Devel Assn,R,sen,PA,2500
N00001489,Pat Toomey,NARAL Pro-Choice America,R,sen,PA,123381
N00001489,Pat Toomey,NEA Advocacy Fund,R,sen,PA,727014
N00001489,Pat Toomey,National Action Cmte,R,sen,PA,5000
N00001489,Pat Toomey,National Air Traffic Controllers Assn,R,sen,PA,1000
N00001489,Pat Toomey,National Apartment Assn,R,sen,PA,5000
N00001489,Pat Toomey,National Assn of Broadcasters,R,sen,PA,2000
N00001489,Pat Toomey,National Assn of Chain Drug Stores,R,sen,PA,3500
N00001489,Pat Toomey,National Assn of Chemical Distributors,R,sen,PA,2500
N00001489,Pat Toomey,National Assn of Convenience Stores,R,sen,PA,2000
N00001489,Pat Toomey,National Assn of Enrolled Agents,R,sen,PA,2000
N00001489,Pat Toomey,National Assn of Health Underwriters,R,sen,PA,7000
N00001489,Pat Toomey,National Assn of Home Builders,R,sen,PA,5000
N00001489,Pat Toomey,National Assn of Mortgage Brokers,R,sen,PA,4500
N00001489,Pat Toomey,National Assn of Real Estate Investment Trusts,R,sen,PA,5000
N00001489,Pat Toomey,National Assn of Realtors,R,sen,PA,6000
N00001489,Pat Toomey,National Assn of Spine Specialists,R,sen,PA,5000
N00001489,Pat Toomey,National Assn of Wholesaler-Distributors,R,sen,PA,4000
N00001489,Pat Toomey,National Assn/Mutual Insurance Companies,R,sen,PA,1500
N00001489,Pat Toomey,National Auto Dealers Assn,R,sen,PA,8000
N00001489,Pat Toomey,National Beer Wholesalers Assn,R,sen,PA,5000
N00001489,Pat Toomey,National Cable & Telecommunications Assn,R,sen,PA,5000
N00001489,Pat Toomey,National Chicken Council,R,sen,PA,2500
N00001489,Pat Toomey,National Club Assn,R,sen,PA,2500
N00001489,Pat Toomey,National Confectioners Assn,R,sen,PA,2500
N00001489,Pat Toomey,National Electrical Manufacturers Assn,R,sen,PA,2000
N00001489,Pat Toomey,National Federation of Independent Business,R,sen,PA,208900
N00001489,Pat Toomey,National Fisheries Institute,R,sen,PA,500
N00001489,Pat Toomey,National Franchisee Assn,R,sen,PA,5000
N00001489,Pat Toomey,National Fuel Gas Corp,R,sen,PA,1000
N00001489,Pat Toomey,National Grocers Assn,R,sen,PA,2500
N00001489,Pat Toomey,National Installment Lenders Assn,R,sen,PA,2500
N00001489,Pat Toomey,National Mining Assn,R,sen,PA,4000
N00001489,Pat Toomey,National Multi Housing Council,R,sen,PA,5000
N00001489,Pat Toomey,National Ocean Industries Assn,R,sen,PA,5000
N00001489,Pat Toomey,National PAC,R,sen,PA,5000
N00001489,Pat Toomey,National Pork Producers Council,R,sen,PA,5000
N00001489,Pat Toomey,National Ready Mixed Concrete Assn,R,sen,PA,5000
N00001489,Pat Toomey,National Republican Senatorial Cmte,R,sen,PA,1900000
N00001489,Pat Toomey,National Restaurant Assn,R,sen,PA,2500
N00001489,Pat Toomey,National Roofing Contractors Assn,R,sen,PA,3000
N00001489,Pat Toomey,National Telecommunications Cooperative Assn,R,sen,PA,1000
N00001489,Pat Toomey,National Thoroughbred Racing Assn,R,sen,PA,2500
N00001489,Pat Toomey,Nationwide,R,sen,PA,1500
N00001489,Pat Toomey,Natl Assn of Retail Collection Attorneys,R,sen,PA,2500
N00001489,Pat Toomey,Nebraska Sandhills PAC,R,sen,PA,5000
N00001489,Pat Toomey,Nelson,R,sen,PA,2000
N00001489,Pat Toomey,Nestle Purina PetCare,R,sen,PA,1000
N00001489,Pat Toomey,New American Jobs Fund,R,sen,PA,828932
N00001489,Pat Toomey,New Majority California,R,sen,PA,5000
N00001489,Pat Toomey,New Pioneers PAC,R,sen,PA,5000
N00001489,Pat Toomey,New Republican Majority Fund,R,sen,PA,2500
N00001489,Pat Toomey,Newfield Exploration Co,R,sen,PA,5000
N00001489,Pat Toomey,NextGen Climate Action,R,sen,PA,425352
N00001489,Pat Toomey,NiSource Inc,R,sen,PA,2000
N00001489,Pat Toomey,Noble Energy,R,sen,PA,2000
N00001489,Pat Toomey,NorPAC,R,sen,PA,1000
N00001489,Pat Toomey,North Side Good Government Cmte,R,sen,PA,1000
N00001489,Pat Toomey,Northwestern Mutual Life Insurance,R,sen,PA,1000
N00001489,Pat Toomey,Novo Nordisk,R,sen,PA,7000
N00001489,Pat Toomey,Nuclear Energy Institute,R,sen,PA,2500
N00001489,Pat Toomey,Nucor Corp,R,sen,PA,1000
N00001489,Pat Toomey,OSI Restaurant Partners,R,sen,PA,5000
N00001489,Pat Toomey,Occidental Petroleum,R,sen,PA,1500
N00001489,Pat Toomey,Ocean Spray Cranberries,R,sen,PA,2500
N00001489,Pat Toomey,One Georgia PAC,R,sen,PA,2700
N00001489,Pat Toomey,Online Lenders Alliance,R,sen,PA,5000
N00001489,Pat Toomey,Oorah! PAC,R,sen,PA,2700
N00001489,Pat Toomey,Options Clearing Corp,R,sen,PA,3000
N00001489,Pat Toomey,Oshkosh Corp,R,sen,PA,5000
N00001489,Pat Toomey,Owens-Illinois,R,sen,PA,1000
N00001489,Pat Toomey,PA Prosperity Fund PAC,R,sen,PA,1700
N00001489,Pat Toomey,Paccar Inc,R,sen,PA,1000
N00001489,Pat Toomey,Pat Meehan for Congress,R,sen,PA,2000
N00001489,Pat Toomey,Patriots Leading a Majority,R,sen,PA,2000
N00001489,Pat Toomey,Patton Boggs LLP,R,sen,PA,8000
N00001489,Pat Toomey,PayPal Inc,R,sen,PA,1500
N00001489,Pat Toomey,Penn Mutual Life Insurance,R,sen,PA,2700
N00001489,Pat Toomey,Penn National Gaming,R,sen,PA,5000
N00001489,Pat Toomey,Pennsylvania Food Merchants Assn,R,sen,PA,1000
N00001489,Pat Toomey,Penske Truck Leasing,R,sen,PA,1500
N00001489,Pat Toomey,Permobil Inc,R,sen,PA,1000
N00001489,Pat Toomey,Peter Norbeck Leadership PAC,R,sen,PA,10000
N00001489,Pat Toomey,PharMerica Corp,R,sen,PA,2700
N00001489,Pat Toomey,Pharmaceutical Research & Manufacturers of America,R,sen,PA,1000
N00001489,Pat Toomey,Philips Electronics North America,R,sen,PA,2000
N00001489,Pat Toomey,Phillips 66,R,sen,PA,3000
N00001489,Pat Toomey,Physician Insurers Assn of America,R,sen,PA,1000
N00001489,Pat Toomey,Pinnacle Bancorp,R,sen,PA,1000
N00001489,Pat Toomey,Pinnacle West Capital,R,sen,PA,5000
N00001489,Pat Toomey,Pioneer Natural Resources USA,R,sen,PA,1500
N00001489,Pat Toomey,Pioneer PAC,R,sen,PA,10000
N00001489,Pat Toomey,Pizza Hut Franchisees Assn,R,sen,PA,4500
N00001489,Pat Toomey,Planned Parenthood Action Fund,R,sen,PA,9264
N00001489,Pat Toomey,Planned Parenthood Votes                ,R,sen,PA,2112179
N00001489,Pat Toomey,Polaris Industries,R,sen,PA,2500
N00001489,Pat Toomey,Polsinelli Shughart,R,sen,PA,1000
N00001489,Pat Toomey,Porkbuster PAC,R,sen,PA,5000
N00001489,Pat Toomey,Portland Cement Assn,R,sen,PA,5000
N00001489,Pat Toomey,Praxair Inc,R,sen,PA,1000
N00001489,Pat Toomey,Precision Machined Products Assn,R,sen,PA,2000
N00001489,Pat Toomey,Precision Metalforming Assn,R,sen,PA,2500
N00001489,Pat Toomey,Premier Inc,R,sen,PA,4000
N00001489,Pat Toomey,Pride Mobility Products,R,sen,PA,1000
N00001489,Pat Toomey,Primerica Inc,R,sen,PA,1000
N00001489,Pat Toomey,Principal Life Insurance,R,sen,PA,2000
N00001489,Pat Toomey,Priorities USA Action,R,sen,PA,340022
N00001489,Pat Toomey,Private Equity Growth Capital Council,R,sen,PA,5000
N00001489,Pat Toomey,Private Investor Coalition,R,sen,PA,5000
N00001489,Pat Toomey,Procter & Gamble,R,sen,PA,1000
N00001489,Pat Toomey,Professional Landcare Network,R,sen,PA,2500
N00001489,Pat Toomey,Professionals in Advertising PAC,R,sen,PA,1000
N00001489,Pat Toomey,Prosperity for Pennsylvania,R,sen,PA,9650
N00001489,Pat Toomey,Protective Life Corp,R,sen,PA,2000
N00001489,Pat Toomey,Publix Super Markets,R,sen,PA,2500
N00001489,Pat Toomey,QEP Resources,R,sen,PA,2700
N00001489,Pat Toomey,Quest Diagnostics,R,sen,PA,5000
N00001489,Pat Toomey,RGA Reinsurance,R,sen,PA,1500
N00001489,Pat Toomey,RJ Reynolds Tobacco,R,sen,PA,5000
N00001489,Pat Toomey,RPM International,R,sen,PA,1000
N00001489,Pat Toomey,Radian Group,R,sen,PA,2500
N00001489,Pat Toomey,Re-Light America PAC,R,sen,PA,2400
N00001489,Pat Toomey,Real Estate Services Providers Council,R,sen,PA,1000
N00001489,Pat Toomey,Reed Elsevier Inc,R,sen,PA,3000
N00001489,Pat Toomey,Reed Smith LLP,R,sen,PA,2500
N00001489,Pat Toomey,Regions Financial,R,sen,PA,2500
N00001489,Pat Toomey,Reinventing a New Direction,R,sen,PA,7500
N00001489,Pat Toomey,Renal Physicians Assn,R,sen,PA,1000
N00001489,Pat Toomey,Rent-A-Center,R,sen,PA,6000
N00001489,Pat Toomey,Republican Federal Cmte of Pennsylvania,R,sen,PA,686
N00001489,Pat Toomey,Republican Jewish Coalition,R,sen,PA,10000
N00001489,Pat Toomey,Restore American Freedom & Liberty,R,sen,PA,2000
N00001489,Pat Toomey,Retail Industry Leaders Assn,R,sen,PA,1000
N00001489,Pat Toomey,Right Group,R,sen,PA,2500
N00001489,Pat Toomey,Risk & Insurance Management Society,R,sen,PA,1000
N00001489,Pat Toomey,Rite Aid Corp,R,sen,PA,4000
N00001489,Pat Toomey,River Horse PAC,R,sen,PA,2000
N00001489,Pat Toomey,Rock-Tenn Co,R,sen,PA,4000
N00001489,Pat Toomey,Rothfus for Congress,R,sen,PA,2000
N00001489,Pat Toomey,Ryan Costello for Congress,R,sen,PA,2000
N00001489,Pat Toomey,Ryan LLC,R,sen,PA,5000
N00001489,Pat Toomey,S&T Bank,R,sen,PA,1500
N00001489,Pat Toomey,SC Johnson & Son,R,sen,PA,2700
N00001489,Pat Toomey,SNR Denton,R,sen,PA,2500
N00001489,Pat Toomey,SSAB Americas,R,sen,PA,1000
N00001489,Pat Toomey,Safari Club International,R,sen,PA,32000
N00001489,Pat Toomey,Safeway Inc,R,sen,PA,2500
N00001489,Pat Toomey,Salem Communications,R,sen,PA,1000
N00001489,Pat Toomey,Sallie Mae,R,sen,PA,4500
N00001489,Pat Toomey,Schwan Food,R,sen,PA,4500
N00001489,Pat Toomey,Seaworld Parks & Entertainment,R,sen,PA,2000
N00001489,Pat Toomey,Securities Industry & Financial Mkt Assn,R,sen,PA,2000
N00001489,Pat Toomey,Security Finance Corp of Spartanburg,R,sen,PA,1000
N00001489,Pat Toomey,Self-Insurance Institute of America,R,sen,PA,2500
N00001489,Pat Toomey,Senate Majority Fund,R,sen,PA,2500
N00001489,Pat Toomey,Senate Victory Fund,R,sen,PA,10000
N00001489,Pat Toomey,Senior Care Pharmacy Coalition,R,sen,PA,2700
N00001489,Pat Toomey,Sensible American Solutions Supporting Everyone,R,sen,PA,5000
N00001489,Pat Toomey,Service Employees International Union,R,sen,PA,2271590
N00001489,Pat Toomey,Shire Holdings,R,sen,PA,5000
N00001489,Pat Toomey,Sidley Austin LLP,R,sen,PA,5000
N00001489,Pat Toomey,Smith & Nephew,R,sen,PA,1000
N00001489,Pat Toomey,Smithfield Foods,R,sen,PA,1000
N00001489,Pat Toomey,Smiths Group Services Corp,R,sen,PA,1000
N00001489,Pat Toomey,Snack Food Assn,R,sen,PA,5000
N00001489,Pat Toomey,Society for Relief of Distressed Pilots,R,sen,PA,2000
N00001489,Pat Toomey,Southern Co,R,sen,PA,7000
N00001489,Pat Toomey,Southern Wine & Spirits,R,sen,PA,2000
N00001489,Pat Toomey,Southwest Business Corp,R,sen,PA,1000
N00001489,Pat Toomey,St Jude Medical,R,sen,PA,4500
N00001489,Pat Toomey,Stand Tall America PAC,R,sen,PA,3000
N00001489,Pat Toomey,State Farm Mutual Automobile Insurance,R,sen,PA,500
N00001489,Pat Toomey,Steris Corp,R,sen,PA,1000
N00001489,Pat Toomey,Stop Hillary PAC,R,sen,PA,5000
N00001489,Pat Toomey,Stroock,R,sen,PA,2700
N00001489,Pat Toomey,SunTrust Banks,R,sen,PA,1500
N00001489,Pat Toomey,Susan B Anthony List,R,sen,PA,2000
N00001489,Pat Toomey,Synchrony Financial,R,sen,PA,5000
N00001489,Pat Toomey,Syngenta Corp,R,sen,PA,1000
N00001489,Pat Toomey,Synovus Financial Corp,R,sen,PA,1000
N00001489,Pat Toomey,T-Mobile USA,R,sen,PA,3000
N00001489,Pat Toomey,TIAA-CREF,R,sen,PA,1000
N00001489,Pat Toomey,Talen Energy,R,sen,PA,2500
N00001489,Pat Toomey,Tallatchee Creek Inc,R,sen,PA,2500
N00001489,Pat Toomey,Taylor Morrison Inc,R,sen,PA,5000
N00001489,Pat Toomey,Tea Party Express/Our Country Deserves,R,sen,PA,1000
N00001489,Pat Toomey,Tea Party Patriots Citizens Fund,R,sen,PA,119036
N00001489,Pat Toomey,Tenaska Inc,R,sen,PA,3000
N00001489,Pat Toomey,Tesoro Corp,R,sen,PA,2500
